localization_key,classification,revised_score,score,English_reference,English_display,preserved_tokens,classification_notes,review_language,review_meaning,review_line_type,review_status,review_notes
eich_cechmistr_podivej_se_OX2O,likely_foreign_phrase,14,9,"Ah, listen, mein Freund… Boris could not tell you everything…","Ah, listen, mein Freund… Boris could not tell you everything…",mein; Freund; Boris,"foreign-lexicon hit(s): mein, Freund | multiple preserved tokens | foreign lexicon visible in English display: freund, mein",,,,,
goss_gossip_na_mein_gott_wBag,likely_foreign_phrase,14,9,Mein gott...,Mein Gott …,Mein; Gott,"foreign-lexicon hit(s): Mein, Gott | multiple preserved tokens | foreign lexicon visible in English display: gott, mein",,,,,
gree_pozdrav_n_eh_mein_go_nBA6,likely_foreign_phrase,14,9,!P Eh... Mein Gott?,Äh … Mein Gott?,Mein; Gott,"foreign-lexicon hit(s): Mein, Gott | multiple preserved tokens | foreign lexicon visible in English display: gott, mein",,,,,
gree_pozdrav_z_gut_pracht_LYzL,likely_foreign_phrase,14,9,"!P Gut, prächtig, mein Freund.","!P Gut, prächtig, mein Freund.",prächtig; mein; Freund,"foreign-lexicon hit(s): mein, Freund | multiple preserved tokens | foreign lexicon visible in English display: freund, mein",,,,,
kost_kostky_pa_mein_gott_y4Ci,likely_foreign_phrase,14,9,Mein Gott...,Mein Gott…,Mein; Gott,"foreign-lexicon hit(s): Mein, Gott | multiple preserved tokens | foreign lexicon visible in English display: gott, mein",,,,,
mist_cechmistr_mein_gott__uIot,likely_foreign_phrase,14,9,"Ech… Mein Gott, is this really all the documents?","Oh… Mein Gott, is this really all the documents?",Mein; Gott,"foreign-lexicon hit(s): Mein, Gott | multiple preserved tokens | foreign lexicon visible in English display: gott, mein",,,,,
npc__npc_cilen_co_sem_kom_0XJq,likely_foreign_phrase,14,9,!P What did I do to anyone?! Mein Gott…,What did I do to anyone?! Mein Gott…,Mein; Gott,"foreign-lexicon hit(s): Mein, Gott | multiple preserved tokens | foreign lexicon visible in English display: gott, mein",,,,,
npc__npc_vidi__proc_je_od_KJxo,likely_foreign_phrase,14,9,!P Why's this unlocked! Mein Gott…,Why's this unlocked! Mein Gott…,Mein; Gott,"foreign-lexicon hit(s): Mein, Gott | multiple preserved tokens | foreign lexicon visible in English display: gott, mein",,,,,
prat_pratelsky_mein_gott_VcBF,likely_foreign_phrase,14,9,!P Mein Gott...,Mein Gott …,Mein; Gott,"foreign-lexicon hit(s): Mein, Gott | multiple preserved tokens | foreign lexicon visible in English display: gott, mein",,,,,
spec_menhart_z_mistr_umi__gJGE,likely_foreign_phrase,14,9,A Master knows how to estimate his strength and condition and knows when to prepare for battle and when not.,"Entschuldige, mein Freund… a master knows how to estimate his strength and condition.",Entschuldige; mein; Freund,"foreign-lexicon hit(s): mein, Freund | multiple preserved tokens | foreign lexicon visible in English display: freund, mein",,,,,
zaka_zakaznik__mein_gott__DBlx,likely_foreign_phrase,14,9,"Mein Gott, es ist spät!","Mein Gott, es ist spät!",Mein; Gott; spät,"foreign-lexicon hit(s): Mein, Gott | multiple preserved tokens | foreign lexicon visible in English display: gott, mein",,,,,
endi_rozloucen_gott_mit_d_aMhC,likely_foreign_phrase,14,7,"!P Gott mit dir, Mein Herr!","Gott sei mit dir, mein Herr!",Gott; mein; Herr,"foreign-lexicon hit(s): Gott, mein, Herr | multiple preserved tokens | foreign lexicon visible in English display: gott, herr, mein",,,,,
endi_rozloucen_gott_mit_d_ffjt,likely_foreign_phrase,14,7,"!P Gott mit dir, Mein Herr!","Gott sei mit dir, mein Herr!",Gott; mein; Herr,"foreign-lexicon hit(s): Gott, mein, Herr | multiple preserved tokens | foreign lexicon visible in English display: gott, herr, mein",,,,,
gree_pozdrav_n_mein_freun_KxnG,likely_foreign_phrase,14,7,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.","!P Mein Freund, ich beneide dich total um deine Trunkenheit.",Mein; Freund; beneide; dich; total; deine; Trunkenheit,"foreign-lexicon hit(s): Mein, Freund, dich | multiple preserved tokens | foreign lexicon visible in English display: dich, freund, mein",,,,,
gree_pozdrav_n_mein_freun_nrPi,likely_foreign_phrase,14,7,"!P Mein Freund, ich beneide dich total um deine Trunkenheit.","!P Mein Freund, ich beneide dich total um deine Trunkenheit.",Mein; Freund; beneide; dich; total; deine; Trunkenheit,"foreign-lexicon hit(s): Mein, Freund, dich | multiple preserved tokens | foreign lexicon visible in English display: dich, freund, mein",,,,,
rozl_rozloucen_gott_sei_m_PXzA,likely_foreign_phrase,14,7,"!P Gott sei mit Euch, mein Herr.","Gott sei mit dir, mein Herr.",Gott; mein; Herr,"foreign-lexicon hit(s): Gott, mein, Herr | multiple preserved tokens | foreign lexicon visible in English display: gott, herr, mein",,,,,
blac_cechmistr_to_se_teda_5bwa,likely_foreign_phrase,13,10,!P Das hat überhaupt nicht geklappt!,Das hat überhaupt nicht geklappt!,überhaupt; nicht; geklappt,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,,,,
comb_hejtman_f_hm_ale_jo__hfqM,likely_foreign_phrase,13,10,"!P Hmm... Aber ja, warum nicht?","Hmm … Aber ja, warum nicht?",Aber; warum; nicht,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,,,,
comb_hejtman_s_hm_ale_jo__odQd,likely_foreign_phrase,13,10,"!P Hmm... Aber ja, warum nicht?","Hmm … Aber ja, warum nicht?",Aber; warum; nicht,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,,,,
dial_stalker_ja_laska_ona_dPF3,likely_foreign_phrase,13,10,"Én, szerelmes. Ő hajadon. Nicht mann. Én erős. Ő szép. So schön...","Én, szerelmes. Ő hajadon. Nicht mann. Én erős. Ő szép. So schön...",szerelmes; hajadon; Nicht; mann; erős; szép; schön,foreign-lexicon hit(s): Nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,,,,
dial_stalker_to_jsem_neve_hlLi,likely_foreign_phrase,13,10,Ezt nem tudtam... Nicht wissen! Bocsánat. I sorry. Békén hagyom.,Ezt nem tudtam... Nicht wissen! Bocsánat. I sorry. Békén hagyom.,tudtam; Nicht; wissen; Bocsánat; Békén; hagyom,foreign-lexicon hit(s): Nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,,,,
dlc2_pozdrav_c_schon_dich_uPBk,likely_foreign_phrase,13,10,"Schön, dich zu sehen, Gildenbruder!","Schön, dich zu sehen, Gildenbruder!",Schön; dich; sehen; Gildenbruder,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,,,,,
endi_rozloucen_gott_mit_d_pQiV,likely_foreign_phrase,13,10,!P Gott mit dir.,Möge Gott mit dir sein.,Möge; Gott; sein,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,,,,,
goss_gossip_ob_ich_weiss__VKfz,likely_foreign_phrase,13,10,Ich weiss nicht. Today he went crawling to the Rathaus to beg for a pardon. We'll see.,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,weiß; nicht; Rathaus,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,,,,
goss_gossip_sp_neuklidil__cDL5,likely_foreign_phrase,13,10,"!P Nein, sicher nicht. The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…",Nein; hast; nicht,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,,,,
goss_situace_z_ich_wurde__3WDa,likely_foreign_phrase,13,10,Ich würde es nicht wagen!,Das würde ich nicht wagen!,würde; nicht; wagen,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,,,,
gree_pozdrav_m_gru_dich_w_KvFt,likely_foreign_phrase,13,10,Grüß dich! Wie kann ich dir helfen?,Grüß dich! Wie kann ich dir helfen?,Grüß; dich; kann; helfen,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,,,,,
gree_pozdrav_m_gru_dich_w_jk1D,likely_foreign_phrase,13,10,Grüss dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß; dich; wünschst,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,,,,,
gree_pozdrav_m_gru_gott_w_cqFd,likely_foreign_phrase,13,10,Grüß Gott! Was du brauchst?,Grüß Gott! Was brauchst du?,Grüß; Gott; brauchst,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,,,,,
gree_pozdrav_m_servus_und_YMs9,likely_foreign_phrase,13,10,Servus... und ich fühle dich auch!,Servus... und ich fühle dich auch!,Servus; fühle; dich; auch,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,,,,,
gree_pozdrav_m_willkommen_KJnB,likely_foreign_phrase,13,10,Grüss Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß; Gott; willst,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,,,,,
gree_pozdrav_n_gruss_gott_2pj0,likely_foreign_phrase,13,10,!P Grüss Gott! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott; Gruße; willst,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,,,,,
gree_pozdrav_n_gruss_gott_STTM,mixed_or_ambiguous,13,10,"!P Grüss Gott, Heinrich!","Grüß Gott, Heinrich!",Grüß; Gott; Heinrich,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,,,,,
gree_pozdrav_n_gruss_gott_uNzk,mixed_or_ambiguous,13,10,"!P Grüss Gott, Heinrich!","Grüß Gott, Heinrich!",Grüß; Gott; Heinrich,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,,,,,
gree_pozdrav_z_schon_hein_taJT,mixed_or_ambiguous,13,10,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?","!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",Schön; Heinrich; schön; hast; getrunken; nicht; wahr,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,,,,
gree_pozdrav_z_servus_und_guyD,likely_foreign_phrase,13,10,!P Servus... und ich fühle dich auch!,!P Servus... und ich fühle dich auch!,Servus; fühle; dich; auch,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,,,,,
